UTC	Lat	Long	P	T	Hu	Ws	Wd	Alt	D	Rs
17:40:23	29.532560	-99.685599	963.5	25.3	79	0.9	048	420	1.124859	-9999.9
17:40:24	29.532556	-99.685621	962.8	24.5	79	2.6	017	429	1.127127	-9999.9
17:40:25	29.532553	-99.685643	962.1	24.4	78	2.6	017	437	1.126758	-9999.9
17:40:26	29.532549	-99.685665	961.4	24.3	78	2.6	017	443	1.126229	-9999.9
17:40:27	29.532546	-99.685687	960.7	24.3	78	2.6	017	448	1.125551	-9999.9
17:40:28	29.532542	-99.685709	960.0	24.2	79	2.6	017	454	1.124984	-9999.9
17:40:29	29.532539	-99.685731	959.3	24.1	79	2.4	022	459	1.124506	-9999.9
17:40:30	29.532535	-99.685753	958.8	24.0	79	2.5	111	464	1.124225	-9999.9
17:40:31	29.532532	-99.685775	958.3	24.0	79	2.5	111	469	1.123826	-9999.9
17:40:32	29.532528	-99.685797	957.8	23.9	80	2.5	111	473	1.123300	-9999.9
17:40:33	29.532525	-99.685819	957.3	23.9	80	2.5	111	478	1.122803	-9999.9
17:40:34	29.532521	-99.685841	956.8	23.9	80	2.5	111	483	1.122361	-9999.9
17:40:35	29.532518	-99.685863	956.2	23.8	80	2.5	111	487	1.121951	-9999.9
17:40:36	29.532514	-99.685885	955.8	23.8	80	2.5	111	492	1.121611	-9999.9
17:40:37	29.532511	-99.685907	955.3	23.7	81	2.5	111	496	1.121272	-9999.9
17:40:38	29.532507	-99.685929	954.8	23.6	81	2.5	111	501	1.120905	-9999.9
17:40:39	29.532504	-99.685952	954.3	23.6	81	2.5	111	505	1.120473	-9999.9
17:40:40	29.532502	-99.685975	953.8	23.6	81	2.5	111	509	1.119980	-9999.9
17:40:41	29.532499	-99.685999	953.4	23.6	81	2.5	111	514	1.119485	-9999.9
17:40:42	29.532496	-99.686022	952.8	23.6	82	2.3	105	518	1.118969	-9999.9
17:40:43	29.532493	-99.686045	952.3	23.5	82	2.3	101	523	1.118478	-9999.9
17:40:44	29.532490	-99.686069	951.8	23.5	82	2.2	098	528	1.117986	-9999.9
17:40:45	29.532487	-99.686092	951.3	23.4	82	2.2	095	533	1.117500	-9999.9
17:40:46	29.532484	-99.686115	950.7	23.4	82	2.1	094	538	1.117024	-9999.9
17:40:47	29.532481	-99.686138	950.2	23.4	82	2.1	093	543	1.116564	-9999.9
17:40:48	29.532478	-99.686162	949.7	23.3	83	2.1	091	548	1.116136	-9999.9
17:40:49	29.532475	-99.686185	949.2	23.3	83	2.1	091	553	1.115722	-9999.9
17:40:50	29.532472	-99.686208	948.7	23.2	83	2.1	090	557	1.115313	-9999.9
17:40:51	29.532469	-99.686231	948.1	23.2	83	2.1	090	562	1.114904	-9999.9
17:40:52	29.532466	-99.686255	947.6	23.1	83	2.0	081	567	1.114473	-9999.9
17:40:53	29.532463	-99.686278	947.1	23.1	83	2.0	081	571	1.114023	-9999.9
17:40:54	29.532460	-99.686301	946.6	23.0	83	2.0	081	576	1.113614	-9999.9
17:40:55	29.532457	-99.686324	946.2	23.0	84	2.3	080	580	1.113218	-9999.9
17:40:56	29.532454	-99.686348	945.7	23.0	84	2.4	079	585	1.112833	-9999.9
17:40:57	29.532452	-99.686371	945.2	22.9	84	2.5	078	589	1.112443	-9999.9
17:40:58	29.532449	-99.686394	944.8	22.9	84	2.6	077	594	1.112012	-9999.9
17:40:59	29.532446	-99.686418	944.3	22.8	84	2.6	077	598	1.111563	-9999.9
17:41:00	29.532443	-99.686441	943.9	22.8	84	2.6	077	601	1.111248	-9999.9
17:41:01	29.532440	-99.686464	943.5	22.8	84	2.7	076	605	1.110986	-9999.9
17:41:02	29.532437	-99.686487	943.1	22.7	84	2.8	076	608	1.110726	-9999.9
17:41:03	29.532434	-99.686511	942.8	22.7	84	2.8	076	612	1.110402	-9999.9
17:41:04	29.532431	-99.686534	942.4	22.7	84	2.8	076	615	1.109991	-9999.9
17:41:05	29.532428	-99.686557	942.0	22.7	84	2.8	076	619	1.109540	-9999.9
17:41:06	29.532425	-99.686580	941.6	22.7	84	2.8	075	623	1.109068	-9999.9
17:41:07	29.532422	-99.686604	941.2	22.6	84	2.8	075	626	1.108652	-9999.9
17:41:08	29.532414	-99.686631	940.8	22.6	84	2.8	075	630	1.108375	-9999.9
17:41:09	29.532398	-99.686666	940.3	22.5	84	2.7	074	634	1.108243	-9999.9
17:41:10	29.532382	-99.686702	939.9	22.4	84	2.7	074	638	1.108103	-9999.9
17:41:11	29.532366	-99.686737	939.5	22.4	84	2.7	073	642	1.107752	-9999.9
17:41:12	29.532350	-99.686772	939.0	22.4	84	2.7	072	646	1.107150	-9999.9
17:41:13	29.532334	-99.686807	938.6	22.4	84	2.7	071	651	1.106534	-9999.9
17:41:14	29.532318	-99.686842	938.1	22.4	84	2.7	071	655	1.105997	-9999.9
17:41:15	29.532302	-99.686877	937.6	22.4	84	2.7	070	659	1.105514	-9999.9
17:41:16	29.532286	-99.686913	937.2	22.3	84	2.6	069	664	1.105083	-9999.9
17:41:17	29.532270	-99.686948	936.7	22.3	84	2.6	069	668	1.104726	-9999.9
17:41:18	29.532254	-99.686983	936.2	22.2	84	2.6	068	673	1.104334	-9999.9
17:41:19	29.532237	-99.687018	935.7	22.2	84	2.5	067	677	1.103899	-9999.9
17:41:20	29.532221	-99.687053	935.2	22.2	84	2.5	067	682	1.103440	-9999.9
17:41:21	29.532205	-99.687088	934.7	22.1	84	2.5	065	686	1.102997	-9999.9
17:41:22	29.532189	-99.687124	934.2	22.1	84	2.6	064	691	1.102559	-9999.9
17:41:23	29.532173	-99.687159	933.7	22.0	84	2.7	062	696	1.102109	-9999.9
17:41:24	29.532157	-99.687194	933.1	22.0	84	2.8	061	701	1.101605	-9999.9
17:41:25	29.532141	-99.687229	932.6	22.0	84	2.9	060	706	1.101129	-9999.9
17:41:26	29.532125	-99.687264	932.1	21.9	85	2.9	059	711	1.100645	-9999.9
17:41:27	29.532109	-99.687299	931.5	21.9	85	3.0	058	716	1.100142	-9999.9
17:41:28	29.532093	-99.687335	931.0	21.8	85	3.2	058	722	1.099607	-9999.9
17:41:29	29.532077	-99.687370	930.4	21.8	85	3.2	057	727	1.099064	-9999.9
17:41:30	29.532060	-99.687405	929.8	21.8	85	3.4	057	732	1.098462	-9999.9
17:41:31	29.532044	-99.687440	929.2	21.7	85	3.5	057	738	1.097908	-9999.9
17:41:32	29.532028	-99.687475	928.6	21.7	85	3.6	057	743	1.097415	-9999.9
17:41:33	29.532012	-99.687510	928.0	21.6	85	3.8	057	749	1.096978	-9999.9
17:41:34	29.531996	-99.687546	927.4	21.5	85	3.9	058	755	1.096558	-9999.9
17:41:35	29.531980	-99.687581	926.7	21.5	85	4.0	059	761	1.096091	-9999.9
17:41:36	29.531964	-99.687616	926.2	21.4	85	4.2	059	768	1.095604	-9999.9
17:41:37	29.531948	-99.687651	925.6	21.3	85	4.3	060	774	1.095091	-9999.9
17:41:38	29.531925	-99.687685	925.0	21.3	85	4.5	061	780	1.094569	-9999.9
17:41:39	29.531890	-99.687718	924.4	21.2	85	4.6	061	785	1.094055	-9999.9
17:41:40	29.531855	-99.687751	923.8	21.2	85	4.8	062	790	1.093548	-9999.9
17:41:41	29.531820	-99.687783	923.2	21.1	85	4.9	063	795	1.093044	-9999.9
17:41:42	29.531785	-99.687816	922.6	21.1	85	4.9	064	800	1.092569	-9999.9
17:41:43	29.531750	-99.687849	922.1	21.0	85	4.9	064	805	1.092066	-9999.9
17:41:44	29.531715	-99.687881	921.5	21.0	85	4.9	065	811	1.091534	-9999.9
17:41:45	29.531680	-99.687914	921.0	21.0	85	5.0	066	816	1.090943	-9999.9
17:41:46	29.531645	-99.687947	920.4	21.0	85	4.9	065	821	1.090242	-9999.9
17:41:47	29.531610	-99.687979	919.9	21.1	85	5.0	064	826	1.089439	-9999.9
17:41:48	29.531575	-99.688012	919.4	21.1	85	5.0	062	832	1.088649	-9999.9
17:41:49	29.531540	-99.688045	918.9	21.1	85	5.0	062	836	1.087877	-9999.9
17:41:50	29.531505	-99.688077	918.4	21.2	85	5.0	060	841	1.087187	-9999.9
17:41:51	29.531470	-99.688110	917.8	21.2	85	5.0	059	846	1.086623	-9999.9
17:41:52	29.531435	-99.688143	917.3	21.1	85	5.0	058	850	1.086150	-9999.9
17:41:53	29.531400	-99.688175	916.8	21.1	85	5.0	057	855	1.085700	-9999.9
17:41:54	29.531365	-99.688208	916.4	21.0	85	5.0	055	860	1.085301	-9999.9
17:41:55	29.531330	-99.688241	915.9	21.0	85	5.0	053	864	1.084887	-9999.9
17:41:56	29.531296	-99.688273	915.4	21.0	85	5.0	051	868	1.084454	-9999.9
17:41:57	29.531261	-99.688306	915.0	20.9	85	5.0	049	873	1.084010	-9999.9
17:41:58	29.531226	-99.688339	914.5	20.9	85	5.1	047	877	1.083581	-9999.9
17:41:59	29.531191	-99.688371	914.0	20.9	85	5.1	045	882	1.083172	-9999.9
17:42:00	29.531156	-99.688404	913.6	20.8	85	5.1	043	886	1.082791	-9999.9
17:42:01	29.531121	-99.688437	913.1	20.8	85	5.1	041	891	1.082413	-9999.9
17:42:02	29.531086	-99.688469	912.6	20.7	85	5.1	038	895	1.082018	-9999.9
17:42:03	29.531051	-99.688502	912.2	20.7	86	5.1	036	900	1.081589	-9999.9
17:42:04	29.531016	-99.688535	911.7	20.7	85	5.2	034	904	1.081129	-9999.9
17:42:05	29.530981	-99.688567	911.2	20.7	85	5.2	031	908	1.080649	-9999.9
17:42:06	29.530946	-99.688600	910.8	20.6	85	5.3	031	913	1.080220	-9999.9
17:42:07	29.530911	-99.688633	910.4	20.6	85	5.2	030	917	1.079800	-9999.9
17:42:08	29.530873	-99.688660	909.9	20.6	86	5.3	029	921	1.079401	-9999.9
17:42:09	29.530829	-99.688674	909.5	20.5	86	5.2	029	925	1.079006	-9999.9
17:42:10	29.530784	-99.688688	909.1	20.5	86	5.2	028	929	1.078620	-9999.9
17:42:11	29.530739	-99.688702	908.7	20.5	86	5.2	028	933	1.078234	-9999.9
17:42:12	29.530694	-99.688716	908.2	20.4	86	5.2	027	937	1.077846	-9999.9
17:42:13	29.530649	-99.688730	907.8	20.4	86	5.2	026	941	1.077449	-9999.9
17:42:14	29.530605	-99.688744	907.4	20.4	86	5.2	026	945	1.077042	-9999.9
17:42:15	29.530560	-99.688758	906.9	20.4	86	5.2	025	949	1.076619	-9999.9
17:42:16	29.530515	-99.688772	906.5	20.4	86	5.2	024	953	1.076184	-9999.9
17:42:17	29.530470	-99.688786	906.1	20.3	86	5.3	024	957	1.075763	-9999.9
17:42:18	29.530425	-99.688800	905.6	20.3	86	5.3	022	962	1.075291	-9999.9
17:42:19	29.530380	-99.688814	905.1	20.3	86	5.3	022	967	1.074850	-9999.9
17:42:20	29.530336	-99.688828	904.6	20.2	86	5.3	022	972	1.074428	-9999.9
17:42:21	29.530291	-99.688842	904.1	20.2	86	5.3	022	976	1.074009	-9999.9
17:42:22	29.530246	-99.688855	903.6	20.1	86	5.3	022	981	1.073575	-9999.9
17:42:23	29.530201	-99.688869	903.1	20.1	87	5.3	022	986	1.073121	-9999.9
17:42:24	29.530156	-99.688883	902.7	20.1	87	5.4	021	990	1.072726	-9999.9
17:42:25	29.530111	-99.688897	902.3	20.0	87	5.3	020	994	1.072333	-9999.9
17:42:26	29.530067	-99.688911	901.8	20.0	87	5.3	020	998	1.071943	-9999.9
17:42:27	29.530022	-99.688925	901.4	20.0	87	5.3	019	1002	1.071549	-9999.9
17:42:28	29.529977	-99.688939	901.0	19.9	87	5.2	018	1006	1.071159	-9999.9
17:42:29	29.529932	-99.688953	900.5	19.9	87	5.2	017	1011	1.070784	-9999.9
17:42:30	29.529887	-99.688967	900.0	19.8	87	5.2	016	1016	1.070328	-9999.9
17:42:31	29.529843	-99.688981	899.5	19.8	87	5.2	015	1021	1.069879	-9999.9
17:42:32	29.529798	-99.688995	899.0	19.7	87	5.1	014	1026	1.069416	-9999.9
17:42:33	29.529753	-99.689009	898.4	19.7	87	5.1	013	1032	1.068923	-9999.9
17:42:34	29.529708	-99.689023	897.9	19.7	87	5.1	012	1037	1.068394	-9999.9
17:42:35	29.529663	-99.689036	897.4	19.7	87	5.1	011	1041	1.067847	-9999.9
17:42:36	29.529618	-99.689050	896.9	19.6	87	5.0	010	1046	1.067363	-9999.9
17:42:37	29.529574	-99.689064	896.5	19.6	87	5.0	010	1050	1.066887	-9999.9
17:42:38	29.529529	-99.689078	896.0	19.6	87	5.0	009	1055	1.066407	-9999.9
17:42:39	29.529484	-99.689092	895.5	19.6	87	5.0	009	1059	1.065917	-9999.9
17:42:40	29.529443	-99.689109	895.0	19.6	88	5.0	009	1064	1.065430	-9999.9
17:42:41	29.529403	-99.689125	894.6	19.5	88	4.9	009	1068	1.064959	-9999.9
17:42:42	29.529362	-99.689142	894.1	19.5	88	4.9	009	1073	1.064516	-9999.9
17:42:43	29.529322	-99.689159	893.6	19.5	88	4.9	009	1077	1.064091	-9999.9
17:42:44	29.529282	-99.689176	893.2	19.4	88	5.0	010	1082	1.063655	-9999.9
17:42:45	29.529242	-99.689193	892.7	19.4	88	5.0	010	1086	1.063189	-9999.9
17:42:46	29.529201	-99.689210	892.2	19.4	88	5.0	011	1091	1.062698	-9999.9
17:42:47	29.529161	-99.689227	891.7	19.4	88	5.0	012	1096	1.062200	-9999.9
17:42:48	29.529121	-99.689243	891.3	19.3	88	5.0	013	1100	1.061732	-9999.9
17:42:49	29.529081	-99.689260	890.8	19.3	88	5.0	014	1105	1.061291	-9999.9
17:42:50	29.529041	-99.689277	890.4	19.3	88	5.1	015	1110	1.060871	-9999.9
17:42:51	29.529000	-99.689294	889.9	19.2	88	5.1	015	1114	1.060456	-9999.9
17:42:52	29.528960	-99.689311	889.4	19.2	88	5.0	017	1118	1.060046	-9999.9
17:42:53	29.528920	-99.689328	889.0	19.2	88	5.0	018	1123	1.059668	-9999.9
17:42:54	29.528880	-99.689345	888.6	19.1	89	5.0	018	1127	1.059363	-9999.9
17:42:55	29.528839	-99.689362	888.1	19.0	89	5.0	020	1131	1.059064	-9999.9
17:42:56	29.528799	-99.689378	887.7	19.0	89	5.0	021	1136	1.058726	-9999.9
17:42:57	29.528759	-99.689395	887.3	19.0	89	5.0	022	1139	1.058367	-9999.9
17:42:58	29.528719	-99.689412	886.9	18.9	89	5.0	022	1143	1.057991	-9999.9
17:42:59	29.528678	-99.689429	886.5	18.9	89	5.0	023	1147	1.057628	-9999.9
17:43:00	29.528638	-99.689446	886.1	18.8	89	4.9	023	1151	1.057313	-9999.9
17:43:01	29.528598	-99.689463	885.7	18.8	89	4.9	023	1155	1.057048	-9999.9
17:43:02	29.528558	-99.689480	885.2	18.7	90	4.9	023	1158	1.056792	-9999.9
17:43:03	29.528517	-99.689497	884.8	18.7	90	4.8	023	1163	1.056493	-9999.9
17:43:04	29.528477	-99.689513	884.4	18.6	90	4.8	024	1167	1.056144	-9999.9
17:43:05	29.528437	-99.689530	884.0	18.6	90	4.7	023	1171	1.055750	-9999.9
17:43:06	29.528397	-99.689547	883.6	18.6	90	4.7	023	1175	1.055282	-9999.9
17:43:07	29.528356	-99.689564	883.1	18.6	90	4.7	023	1180	1.054810	-9999.9
17:43:08	29.528316	-99.689581	882.7	18.5	90	4.6	023	1184	1.054377	-9999.9
17:43:09	29.528276	-99.689598	882.2	18.5	90	4.6	023	1188	1.053973	-9999.9
17:43:10	29.528236	-99.689615	881.7	18.5	90	4.6	023	1193	1.053579	-9999.9
17:43:11	29.528192	-99.689624	881.3	18.4	90	4.6	022	1198	1.053185	-9999.9
17:43:12	29.528148	-99.689634	880.9	18.4	91	4.6	022	1202	1.052808	-9999.9
17:43:13	29.528105	-99.689644	880.4	18.3	91	4.6	022	1206	1.052408	-9999.9
17:43:14	29.528061	-99.689653	880.0	18.3	91	4.6	021	1210	1.051986	-9999.9
17:43:15	29.528018	-99.689663	879.6	18.3	91	4.6	021	1215	1.051561	-9999.9
17:43:16	29.527974	-99.689673	879.1	18.3	91	4.6	020	1219	1.051135	-9999.9
17:43:17	29.527930	-99.689683	878.7	18.2	91	4.6	019	1223	1.050710	-9999.9
17:43:18	29.527887	-99.689692	878.3	18.2	91	4.6	019	1227	1.050347	-9999.9
17:43:19	29.527843	-99.689702	878.0	18.2	91	4.7	019	1231	1.049986	-9999.9
17:43:20	29.527799	-99.689712	877.6	18.2	91	4.7	018	1234	1.049621	-9999.9
17:43:21	29.527756	-99.689721	877.2	18.1	91	4.7	017	1238	1.049256	-9999.9
17:43:22	29.527712	-99.689731	876.8	18.1	91	4.7	017	1242	1.048885	-9999.9
17:43:23	29.527669	-99.689741	876.4	18.1	91	4.7	016	1245	1.048505	-9999.9
17:43:24	29.527625	-99.689750	876.0	18.1	91	4.8	016	1249	1.048081	-9999.9
17:43:25	29.527581	-99.689760	875.6	18.1	91	4.7	015	1253	1.047645	-9999.9
17:43:26	29.527538	-99.689770	875.2	18.0	91	4.8	015	1257	1.047217	-9999.9
17:43:27	29.527494	-99.689779	874.8	18.0	91	4.8	015	1261	1.046819	-9999.9
17:43:28	29.527450	-99.689789	874.4	18.0	91	4.8	015	1265	1.046447	-9999.9
17:43:29	29.527407	-99.689799	874.0	18.0	91	4.8	014	1269	1.046091	-9999.9
17:43:30	29.527363	-99.689808	873.5	17.9	91	4.8	014	1273	1.045680	-9999.9
17:43:31	29.527319	-99.689818	873.1	17.9	91	4.9	014	1278	1.045251	-9999.9
17:43:32	29.527276	-99.689828	872.6	17.9	91	4.9	013	1282	1.044799	-9999.9
17:43:33	29.527232	-99.689837	872.2	17.8	91	4.9	013	1287	1.044346	-9999.9
17:43:34	29.527189	-99.689847	871.7	17.8	91	5.0	013	1291	1.043893	-9999.9
17:43:35	29.527145	-99.689857	871.3	17.8	92	5.0	013	1296	1.043440	-9999.9
17:43:36	29.527101	-99.689866	870.8	17.8	92	5.0	013	1301	1.043020	-9999.9
17:43:37	29.527058	-99.689876	870.4	17.7	92	5.0	013	1305	1.042604	-9999.9
17:43:38	29.527014	-99.689886	870.0	17.7	92	5.0	013	1309	1.042195	-9999.9
17:43:39	29.526970	-99.689896	869.6	17.7	92	5.1	012	1313	1.041791	-9999.9
17:43:40	29.526927	-99.689901	869.1	17.6	92	5.1	012	1317	1.041383	-9999.9
17:43:41	29.526883	-99.689900	868.7	17.6	92	5.1	012	1321	1.040966	-9999.9
17:43:42	29.526839	-99.689899	868.3	17.6	92	5.1	012	1326	1.040602	-9999.9
17:43:43	29.526795	-99.689897	867.9	17.6	92	5.1	011	1329	1.040233	-9999.9
17:43:44	29.526751	-99.689896	867.6	17.6	92	5.1	009	1333	1.039851	-9999.9
17:43:45	29.526707	-99.689895	867.2	17.5	92	5.0	008	1337	1.039481	-9999.9
17:43:46	29.526662	-99.689894	866.8	17.5	92	5.0	006	1340	1.039122	-9999.9
17:43:47	29.526618	-99.689892	866.4	17.5	92	5.1	005	1344	1.038767	-9999.9
17:43:48	29.526574	-99.689891	866.0	17.5	92	5.0	003	1347	1.038374	-9999.9
17:43:49	29.526530	-99.689890	865.6	17.4	92	5.0	002	1352	1.037971	-9999.9
17:43:50	29.526486	-99.689888	865.2	17.4	92	5.0	360	1356	1.037556	-9999.9
17:43:51	29.526442	-99.689887	864.8	17.4	92	5.0	359	1360	1.037113	-9999.9
17:43:52	29.526398	-99.689886	864.4	17.4	92	5.0	357	1364	1.036679	-9999.9
17:43:53	29.526354	-99.689884	864.0	17.4	92	5.1	355	1368	1.036252	-9999.9
17:43:54	29.526310	-99.689883	863.6	17.3	92	5.1	354	1372	1.035824	-9999.9
17:43:55	29.526266	-99.689882	863.1	17.3	92	5.1	352	1377	1.035405	-9999.9
17:43:56	29.526222	-99.689880	862.7	17.3	93	5.1	352	1381	1.034986	-9999.9
17:43:57	29.526178	-99.689879	862.3	17.3	93	5.0	352	1385	1.034563	-9999.9
17:43:58	29.526134	-99.689878	861.9	17.2	93	5.0	351	1389	1.034140	-9999.9
17:43:59	29.526090	-99.689877	861.5	17.2	93	5.1	351	1393	1.033722	-9999.9
17:44:00	29.526046	-99.689875	861.0	17.2	93	5.0	350	1398	1.033306	-9999.9
17:44:01	29.526002	-99.689874	860.6	17.2	93	5.0	350	1402	1.032893	-9999.9
17:44:02	29.525958	-99.689873	860.2	17.1	93	5.0	349	1406	1.032480	-9999.9
17:44:03	29.525914	-99.689871	859.7	17.1	93	5.0	350	1410	1.032059	-9999.9
17:44:04	29.525870	-99.689870	859.3	17.1	93	4.9	352	1415	1.031625	-9999.9
17:44:05	29.525826	-99.689869	858.9	17.1	93	4.9	353	1419	1.031159	-9999.9
17:44:06	29.525782	-99.689867	858.5	17.1	93	4.9	354	1423	1.030690	-9999.9
17:44:07	29.525738	-99.689866	858.0	17.0	93	4.9	355	1427	1.030233	-9999.9
17:44:08	29.525694	-99.689865	857.6	17.0	93	4.8	356	1432	1.029771	-9999.9
17:44:09	29.525650	-99.689863	857.2	17.0	93	4.8	358	1436	1.029305	-9999.9
17:44:10	29.525605	-99.689866	856.7	17.0	93	4.8	359	1440	1.028848	-9999.9
17:44:11	29.525560	-99.689874	856.3	17.0	93	4.9	001	1445	1.028407	-9999.9
17:44:12	29.525515	-99.689883	855.8	17.0	93	4.9	002	1450	1.027920	-9999.9
17:44:13	29.525469	-99.689892	855.4	16.9	93	4.9	004	1454	1.027431	-9999.9
17:44:14	29.525424	-99.689901	854.9	16.9	93	4.9	005	1459	1.026947	-9999.9
17:44:15	29.525378	-99.689910	854.4	16.9	93	4.9	007	1464	1.026472	-9999.9
17:44:16	29.525333	-99.689919	853.9	16.9	93	4.9	007	1469	1.026001	-9999.9
17:44:17	29.525287	-99.689928	853.5	16.8	94	5.0	007	1473	1.025528	-9999.9
17:44:18	29.525242	-99.689937	853.1	16.8	94	5.0	008	1477	1.025123	-9999.9
17:44:19	29.525197	-99.689946	852.6	16.8	94	5.0	008	1481	1.024711	-9999.9
17:44:20	29.525151	-99.689955	852.2	16.8	94	5.0	008	1485	1.024293	-9999.9
17:44:21	29.525106	-99.689963	851.8	16.7	94	5.0	008	1489	1.023874	-9999.9
17:44:22	29.525060	-99.689972	851.4	16.7	94	5.0	008	1493	1.023457	-9999.9
17:44:23	29.525015	-99.689981	851.0	16.7	94	5.0	008	1498	1.023036	-9999.9
17:44:24	29.524970	-99.689990	850.5	16.7	94	5.0	008	1503	1.022519	-9999.9
17:44:25	29.524924	-99.689999	850.0	16.6	94	5.0	008	1508	1.022017	-9999.9
17:44:26	29.524879	-99.690008	849.5	16.6	94	5.0	008	1513	1.021517	-9999.9
17:44:27	29.524833	-99.690017	849.0	16.6	94	5.0	008	1518	1.020997	-9999.9
17:44:28	29.524788	-99.690026	848.5	16.6	94	5.0	008	1523	1.020452	-9999.9
17:44:29	29.524742	-99.690035	848.0	16.6	94	5.0	008	1528	1.019884	-9999.9
17:44:30	29.524697	-99.690044	847.5	16.6	94	4.9	008	1533	1.019331	-9999.9
17:44:31	29.524652	-99.690052	847.1	16.6	94	4.9	007	1538	1.018759	-9999.9
17:44:32	29.524606	-99.690061	846.6	16.6	94	4.9	007	1543	1.018185	-9999.9
17:44:33	29.524561	-99.690070	846.1	16.6	95	4.9	007	1548	1.017623	-9999.9
17:44:34	29.524515	-99.690079	845.7	16.6	95	4.9	007	1552	1.017076	-9999.9
17:44:35	29.524470	-99.690088	845.2	16.6	95	4.9	008	1557	1.016552	-9999.9
17:44:36	29.524425	-99.690097	844.8	16.5	95	4.9	008	1561	1.016089	-9999.9
17:44:37	29.524379	-99.690106	844.3	16.5	95	5.0	008	1565	1.015645	-9999.9
17:44:38	29.524334	-99.690115	843.9	16.5	95	5.0	009	1569	1.015204	-9999.9
17:44:39	29.524288	-99.690124	843.5	16.5	95	5.1	009	1574	1.014762	-9999.9
17:44:40	29.524246	-99.690132	843.0	16.4	95	5.1	010	1578	1.014314	-9999.9
17:44:41	29.524210	-99.690139	842.6	16.4	95	5.2	010	1583	1.013859	-9999.9
17:44:42	29.524174	-99.690146	842.1	16.4	95	5.2	011	1588	1.013349	-9999.9
17:44:43	29.524138	-99.690152	841.6	16.4	95	5.3	012	1593	1.012840	-9999.9
17:44:44	29.524102	-99.690159	841.1	16.4	95	5.4	012	1597	1.012334	-9999.9
17:44:45	29.524066	-99.690166	840.7	16.3	95	5.4	013	1602	1.011826	-9999.9
17:44:46	29.524031	-99.690173	840.2	16.3	95	5.5	014	1607	1.011318	-9999.9
17:44:47	29.523995	-99.690180	839.7	16.3	95	5.4	014	1613	1.010811	-9999.9
17:44:48	29.523959	-99.690186	839.2	16.3	95	5.4	014	1618	1.010331	-9999.9
17:44:49	29.523923	-99.690193	838.8	16.3	95	5.3	014	1623	1.009842	-9999.9
17:44:50	29.523887	-99.690200	838.3	16.2	95	5.2	014	1628	1.009340	-9999.9
17:44:51	29.523851	-99.690207	837.9	16.2	95	5.1	014	1632	1.008829	-9999.9
17:44:52	29.523815	-99.690214	837.4	16.2	95	5.0	014	1636	1.008320	-9999.9
17:44:53	29.523779	-99.690220	837.0	16.2	95	4.9	015	1641	1.007810	-9999.9
17:44:54	29.523744	-99.690227	836.5	16.2	96	4.8	014	1645	1.007335	-9999.9
17:44:55	29.523708	-99.690234	836.1	16.2	96	4.7	013	1649	1.006847	-9999.9
17:44:56	29.523672	-99.690241	835.7	16.2	96	4.5	013	1653	1.006348	-9999.9
17:44:57	29.523636	-99.690248	835.3	16.2	96	4.4	012	1658	1.005848	-9999.9
17:44:58	29.523600	-99.690254	834.8	16.2	96	4.3	012	1662	1.005362	-9999.9
17:44:59	29.523564	-99.690261	834.4	16.2	96	4.1	011	1667	1.004889	-9999.9
17:45:00	29.523528	-99.690268	834.0	16.2	96	4.0	010	1671	1.004387	-9999.9
17:45:01	29.523492	-99.690275	833.5	16.1	96	4.0	010	1675	1.003897	-9999.9
17:45:02	29.523457	-99.690282	833.1	16.1	96	3.9	009	1680	1.003423	-9999.9
17:45:03	29.523421	-99.690289	832.6	16.1	96	3.8	009	1685	1.002954	-9999.9
17:45:04	29.523385	-99.690295	832.2	16.1	96	3.7	008	1690	1.002472	-9999.9
17:45:05	29.523349	-99.690302	831.7	16.1	96	3.7	007	1694	1.001976	-9999.9
17:45:06	29.523313	-99.690309	831.3	16.1	96	3.6	007	1699	1.001517	-9999.9
17:45:07	29.523277	-99.690316	830.9	16.0	96	3.7	006	1704	1.001063	-9999.9
17:45:08	29.523241	-99.690323	830.4	16.0	96	3.7	006	1708	1.000612	-9999.9
17:45:09	29.523205	-99.690329	830.0	16.0	96	3.8	007	1712	1.000155	-9999.9
17:45:10	29.523170	-99.690336	829.6	16.0	96	3.9	007	1716	0.999698	-9999.9
17:45:11	29.523137	-99.690345	829.2	16.0	96	4.0	007	1720	0.999240	-9999.9
17:45:12	29.523105	-99.690354	828.8	16.0	96	4.0	007	1724	0.998793	-9999.9
17:45:13	29.523074	-99.690363	828.4	16.0	96	4.0	007	1729	0.998339	-9999.9
17:45:14	29.523042	-99.690373	828.0	16.0	97	4.0	007	1733	0.997878	-9999.9
17:45:15	29.523010	-99.690382	827.6	15.9	97	4.1	008	1737	0.997416	-9999.9
17:45:16	29.522979	-99.690391	827.2	15.9	97	4.1	008	1741	0.996956	-9999.9
17:45:17	29.522947	-99.690400	826.8	15.9	97	4.1	008	1745	0.996506	-9999.9
17:45:18	29.522915	-99.690410	826.3	15.9	97	4.0	008	1750	0.996058	-9999.9
17:45:19	29.522884	-99.690419	825.9	15.9	97	4.0	008	1754	0.995612	-9999.9
17:45:20	29.522852	-99.690428	825.5	15.9	97	4.0	008	1758	0.995177	-9999.9
17:45:21	29.522820	-99.690437	825.1	15.9	97	3.8	009	1762	0.994747	-9999.9
