UTC	Lat	Long	P	T	Hu	Ws	Wd	Alt	D	Rs
20:58:22	34.983451	-105.77418	312.6	-34.8	38.0	28.6	262.0	9276.0	0.456844	-9999.9
20:58:23	34.983479	-105.773875	312.3	-34.8	38.0	28.6	262.0	9282.0	0.456568	-9999.9
20:58:24	34.983507	-105.77357	312.1	-34.9	38.0	28.7	262.0	9288.0	0.456299	-9999.9
20:58:25	34.983534	-105.773265	311.8	-34.9	38.0	28.7	262.0	9293.0	0.456029	-9999.9
20:58:26	34.983562	-105.77296	311.6	-35.0	38.0	28.8	262.0	9299.0	0.455762	-9999.9
20:58:27	34.98359	-105.772655	311.3	-35.0	38.0	28.8	262.0	9305.0	0.455492	-9999.9
20:58:28	34.983618	-105.77235	311.0	-35.1	38.0	28.8	262.0	9311.0	0.455224	-9999.9
20:58:29	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
20:58:30	34.983673	-105.77174	310.5	-35.2	39.0	28.8	263.0	9322.0	0.454692	-9999.9
20:58:31	34.983701	-105.771435	310.3	-35.2	39.0	28.8	263.0	9328.0	0.45443	-9999.9
20:58:32	34.983729	-105.77113	310.0	-35.3	39.0	28.8	263.0	9333.0	0.454171	-9999.9
20:58:33	34.983757	-105.770825	309.8	-35.4	39.0	28.7	263.0	9339.0	0.453915	-9999.9
20:58:34	34.983784	-105.770521	309.5	-35.4	39.0	28.7	263.0	9344.0	0.45366	-9999.9
20:58:35	34.983812	-105.770216	309.3	-35.5	39.0	28.7	263.0	9350.0	0.453395	-9999.9
20:58:36	34.98384	-105.769911	309.0	-35.5	39.0	28.6	263.0	9356.0	0.453132	-9999.9
20:58:37	34.983868	-105.769606	308.8	-35.6	39.0	28.6	263.0	9361.0	0.452871	-9999.9
20:58:38	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
20:58:39	34.983923	-105.768996	308.3	-35.7	39.0	28.5	264.0	9372.0	0.452362	-9999.9
20:58:40	34.983951	-105.768691	308.0	-35.7	39.0	28.4	264.0	9378.0	0.452105	-9999.9
20:58:41	34.983979	-105.768386	307.8	-35.8	39.0	28.4	264.0	9384.0	0.451845	-9999.9
20:58:42	34.984006	-105.768081	307.5	-35.8	39.0	28.4	264.0	9389.0	0.451569	-9999.9
20:58:43	34.984034	-105.767776	307.3	-35.9	39.0	28.3	264.0	9395.0	0.451294	-9999.9
20:58:44	34.984062	-105.767471	307.0	-36.0	39.0	28.2	264.0	9401.0	0.45102	-9999.9
20:58:45	34.98409	-105.767166	306.8	-36.0	39.0	28.1	264.0	9407.0	0.450746	-9999.9
20:58:46	34.984118	-105.766861	306.5	-36.1	40.0	28.0	264.0	9413.0	0.450471	-9999.9
20:58:47	34.984145	-105.766556	306.2	-36.1	40.0	27.9	264.0	9419.0	0.450197	-9999.9
20:58:48	34.984173	-105.766252	306.0	-36.2	40.0	27.8	264.0	9425.0	0.44994	-9999.9
20:58:49	34.984202	-105.765957	305.7	-36.3	40.0	27.7	264.0	9431.0	0.449681	-9999.9
20:58:50	34.984231	-105.765663	305.5	-36.3	40.0	27.6	264.0	9436.0	0.449421	-9999.9
20:58:51	34.984261	-105.765368	305.2	-36.4	41.0	27.5	264.0	9442.0	0.449163	-9999.9
20:58:52	34.98429	-105.765074	305.0	-36.4	41.0	27.4	264.0	9448.0	0.448903	-9999.9
20:58:53	34.984319	-105.764779	304.7	-36.5	41.0	27.4	264.0	9453.0	0.44864	-9999.9
20:58:54	34.984348	-105.764485	304.5	-36.5	41.0	27.3	264.0	9459.0	0.448354	-9999.9
20:58:55	34.984377	-105.76419	304.2	-36.6	42.0	27.3	264.0	9465.0	0.448067	-9999.9
20:58:56	34.984406	-105.763895	304.0	-36.6	42.0	27.2	264.0	9471.0	0.44778	-9999.9
20:58:57	34.984435	-105.763601	303.7	-36.7	42.0	27.1	264.0	9477.0	0.44749	-9999.9
20:58:58	34.984464	-105.763306	303.4	-36.7	42.0	27.1	264.0	9483.0	0.4472	-9999.9
20:58:59	34.984493	-105.763012	303.2	-36.8	42.0	27.0	264.0	9489.0	0.446911	-9999.9
20:59:00	34.984523	-105.762717	302.9	-36.8	43.0	27.0	264.0	9495.0	0.446647	-9999.9
20:59:01	34.984552	-105.762422	302.7	-36.9	43.0	26.9	264.0	9501.0	0.446389	-9999.9
20:59:02	34.984581	-105.762128	302.4	-36.9	43.0	26.9	264.0	9506.0	0.446128	-9999.9
20:59:03	34.98461	-105.761833	302.2	-37.0	43.0	26.8	264.0	9512.0	0.445869	-9999.9
20:59:04	34.984639	-105.761539	301.9	-37.1	44.0	26.7	264.0	9518.0	0.445609	-9999.9
20:59:05	34.984668	-105.761244	301.7	-37.1	44.0	26.7	264.0	9523.0	0.44535	-9999.9
20:59:06	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
20:59:07	34.984726	-105.760655	301.3	-37.2	44.0	26.7	263.0	9533.0	0.444892	-9999.9
20:59:08	34.984755	-105.76036	301.0	-37.3	44.0	26.7	263.0	9538.0	0.444664	-9999.9
20:59:09	34.984785	-105.760066	300.8	-37.3	45.0	26.7	263.0	9543.0	0.444431	-9999.9
20:59:10	34.984814	-105.759771	300.6	-37.4	45.0	26.8	263.0	9548.0	0.444197	-9999.9
20:59:11	34.984843	-105.759477	300.4	-37.4	46.0	26.8	263.0	9554.0	0.443961	-9999.9
20:59:12	34.984872	-105.759182	300.1	-37.5	45.0	26.9	263.0	9559.0	0.443724	-9999.9
20:59:13	34.984901	-105.758888	299.9	-37.5	45.0	26.9	263.0	9564.0	0.443488	-9999.9
20:59:14	34.98493	-105.758593	299.7	-37.6	45.0	27.0	263.0	9569.0	0.443249	-9999.9
20:59:15	34.984959	-105.758298	299.5	-37.6	45.0	27.1	263.0	9574.0	0.443009	-9999.9
20:59:16	34.984988	-105.758004	299.3	-37.7	45.0	27.1	263.0	9579.0	0.44277	-9999.9
20:59:17	34.985017	-105.757709	299.0	-37.7	45.0	27.2	263.0	9584.0	0.442537	-9999.9
20:59:18	34.985047	-105.757415	298.8	-37.8	45.0	27.2	263.0	9590.0	0.442279	-9999.9
20:59:19	34.985076	-105.757117	298.5	-37.8	45.0	27.3	263.0	9595.0	0.442018	-9999.9
20:59:20	34.985107	-105.756807	298.3	-37.9	45.0	27.3	263.0	9601.0	0.441754	-9999.9
20:59:21	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
20:59:22	34.98517	-105.756186	297.8	-38.0	45.0	27.5	262.0	9612.0	0.441222	-9999.9
20:59:23	34.985201	-105.755876	297.6	-38.0	45.0	27.5	262.0	9618.0	0.440956	-9999.9
20:59:24	34.985232	-105.755566	297.4	-38.1	44.0	27.6	262.0	9623.0	0.440722	-9999.9
20:59:25	34.985263	-105.755256	297.1	-38.1	44.0	27.7	262.0	9628.0	0.440496	-9999.9
20:59:26	34.985294	-105.754946	296.9	-38.2	44.0	27.8	262.0	9633.0	0.440269	-9999.9
20:59:27	34.985325	-105.754636	296.7	-38.2	44.0	27.9	262.0	9638.0	0.44004	-9999.9
20:59:28	34.985357	-105.754326	296.5	-38.3	44.0	27.9	262.0	9643.0	0.439806	-9999.9
20:59:29	34.985388	-105.754016	296.3	-38.3	44.0	28.0	262.0	9649.0	0.439572	-9999.9
20:59:30	34.985419	-105.753706	296.0	-38.4	44.0	28.1	262.0	9654.0	0.439307	-9999.9
20:59:31	34.98545	-105.753395	295.8	-38.4	44.0	28.1	262.0	9660.0	0.439042	-9999.9
20:59:32	34.985481	-105.753085	295.5	-38.5	44.0	28.1	262.0	9666.0	0.438778	-9999.9
20:59:33	34.985512	-105.752775	295.3	-38.5	44.0	28.1	262.0	9671.0	0.438513	-9999.9
20:59:34	34.985544	-105.752465	295.1	-38.6	44.0	28.2	262.0	9677.0	0.438252	-9999.9
20:59:35	34.985575	-105.752155	294.8	-38.6	44.0	28.2	262.0	9682.0	0.437991	-9999.9
20:59:36	34.985606	-105.751845	294.6	-38.7	44.0	28.2	262.0	9687.0	0.43777	-9999.9
20:59:37	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
20:59:38	34.985668	-105.751225	294.2	-38.8	44.0	28.4	263.0	9697.0	0.437323	-9999.9
20:59:39	34.985699	-105.750915	294.0	-38.8	44.0	28.4	263.0	9702.0	0.4371	-9999.9
20:59:40	34.985731	-105.750604	293.8	-38.9	44.0	28.5	263.0	9707.0	0.436877	-9999.9
20:59:41	34.985762	-105.750294	293.6	-38.9	44.0	28.6	263.0	9712.0	0.436654	-9999.9
20:59:42	34.985793	-105.749984	293.3	-39.0	44.0	28.6	263.0	9717.0	0.436413	-9999.9
20:59:43	34.985824	-105.749674	293.1	-39.0	44.0	28.7	263.0	9722.0	0.436167	-9999.9
20:59:44	34.985855	-105.749364	292.9	-39.0	44.0	28.7	263.0	9728.0	0.435918	-9999.9
20:59:45	34.985886	-105.749054	292.7	-39.1	44.0	28.8	263.0	9733.0	0.435673	-9999.9
20:59:46	34.985918	-105.748744	292.4	-39.1	44.0	28.8	263.0	9738.0	0.435433	-9999.9
20:59:47	34.985949	-105.748434	292.2	-39.2	43.0	28.8	263.0	9744.0	0.435192	-9999.9
20:59:48	34.98598	-105.748124	292.0	-39.2	43.0	28.8	263.0	9749.0	0.434944	-9999.9
20:59:49	34.986011	-105.747814	291.8	-39.3	43.0	28.8	263.0	9755.0	0.434696	-9999.9
20:59:50	34.986039	-105.747508	291.5	-39.3	42.0	28.8	263.0	9760.0	0.434449	-9999.9
20:59:51	34.986066	-105.747201	291.3	-39.4	42.0	28.8	263.0	9765.0	0.434204	-9999.9
20:59:52	34.986094	-105.746895	291.1	-39.4	42.0	28.8	263.0	9771.0	0.433959	-9999.9
20:59:53	34.986122	-105.746589	290.8	-39.5	42.0	28.8	263.0	9776.0	0.433715	-9999.9
20:59:54	34.98615	-105.746282	290.6	-39.6	41.0	28.8	263.0	9781.0	0.433468	-9999.9
20:59:55	34.986177	-105.745976	290.4	-39.6	41.0	28.8	263.0	9786.0	0.433224	-9999.9
20:59:56	34.986205	-105.74567	290.2	-39.7	41.0	28.8	263.0	9792.0	0.432979	-9999.9
20:59:57	34.986233	-105.745364	289.9	-39.7	41.0	28.8	263.0	9797.0	0.432728	-9999.9
20:59:58	34.986261	-105.745057	289.7	-39.8	41.0	28.7	263.0	9803.0	0.432476	-9999.9
20:59:59	34.986288	-105.744751	289.5	-39.8	41.0	28.7	263.0	9808.0	0.432226	-9999.9
21:00:01	34.986344	-105.744139	289.0	-39.9	42.0	28.6	263.0	9820.0	0.431693	-9999.9
21:00:02	34.986372	-105.743832	288.7	-40.0	42.0	28.6	263.0	9826.0	0.431426	-9999.9
21:00:03	34.9864	-105.743526	288.5	-40.0	42.0	28.5	263.0	9831.0	0.431159	-9999.9
21:00:04	34.986427	-105.74322	288.2	-40.1	42.0	28.4	263.0	9837.0	0.430895	-9999.9
21:00:05	34.986455	-105.742913	288.0	-40.1	42.0	28.4	263.0	9843.0	0.430633	-9999.9
21:00:06	34.986483	-105.742607	287.8	-40.2	42.0	28.3	263.0	9849.0	0.430392	-9999.9
21:00:07	34.986511	-105.742301	287.5	-40.2	43.0	28.2	263.0	9855.0	0.430152	-9999.9
21:00:08	34.986538	-105.741995	287.3	-40.3	43.0	28.2	263.0	9860.0	0.429909	-9999.9
21:00:09	34.986566	-105.741688	287.1	-40.3	43.0	28.1	263.0	9866.0	0.429665	-9999.9
21:00:10	34.986594	-105.741382	286.9	-40.4	43.0	28.1	263.0	9871.0	0.429421	-9999.9
21:00:11	34.986622	-105.741076	286.6	-40.4	43.0	28.1	263.0	9876.0	0.42918	-9999.9
21:00:12	34.98665	-105.74077	286.4	-40.5	43.0	28.0	263.0	9881.0	0.428945	-9999.9
21:00:13	34.986677	-105.740463	286.2	-40.6	43.0	28.0	263.0	9886.0	0.42871	-9999.9
21:00:14	34.986705	-105.740157	286.0	-40.6	43.0	28.0	263.0	9891.0	0.428474	-9999.9
21:00:15	34.986733	-105.739851	285.7	-40.7	43.0	28.0	263.0	9897.0	0.428242	-9999.9
21:00:16	34.986761	-105.739544	285.5	-40.7	43.0	28.0	263.0	9903.0	0.428012	-9999.9
21:00:17	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:00:18	34.986816	-105.738932	285.0	-40.8	44.0	28.0	264.0	9914.0	0.427524	-9999.9
21:00:19	34.986844	-105.738626	284.8	-40.9	44.0	28.0	264.0	9919.0	0.427259	-9999.9
21:00:20	34.986871	-105.738318	284.6	-41.0	44.0	28.0	264.0	9925.0	0.426991	-9999.9
21:00:21	34.986893	-105.737999	284.3	-41.0	44.0	28.0	264.0	9931.0	0.426718	-9999.9
21:00:22	34.986915	-105.737679	284.1	-41.0	44.0	28.1	264.0	9937.0	0.426438	-9999.9
21:00:23	34.986938	-105.737359	283.8	-41.1	45.0	28.1	264.0	9943.0	0.426151	-9999.9
21:00:24	34.98696	-105.73704	283.6	-41.1	45.0	28.1	264.0	9949.0	0.425831	-9999.9
21:00:25	34.986982	-105.73672	283.3	-41.2	45.0	28.2	264.0	9955.0	0.42551	-9999.9
21:00:26	34.987004	-105.7364	283.0	-41.2	46.0	28.2	264.0	9962.0	0.425187	-9999.9
21:00:27	34.987026	-105.736081	282.8	-41.2	46.0	28.3	264.0	9968.0	0.424857	-9999.9
21:00:28	34.987048	-105.735761	282.5	-41.3	46.0	28.3	264.0	9974.0	0.424525	-9999.9
21:00:29	34.98707	-105.735441	282.2	-41.3	46.0	28.4	264.0	9981.0	0.424194	-9999.9
21:00:30	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:00:31	34.987114	-105.734802	281.8	-41.4	46.0	28.6	265.0	9993.0	0.423618	-9999.9
21:00:32	34.987136	-105.734482	281.5	-41.4	46.0	28.6	265.0	9999.0	0.423321	-9999.9
21:00:33	34.987158	-105.734163	281.3	-41.4	46.0	28.7	265.0	10004.0	0.42302	-9999.9
21:00:34	34.987181	-105.733843	281.1	-41.5	46.0	28.8	265.0	10009.0	0.422715	-9999.9
21:00:35	34.987203	-105.733523	280.9	-41.5	45.0	28.9	265.0	10015.0	0.422406	-9999.9
21:00:36	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:00:37	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:00:38	34.987269	-105.732565	280.3	-41.5	44.0	29.0	265.0	10029.0	0.42166	-9999.9
21:00:39	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:00:40	34.987313	-105.731925	279.9	-41.6	42.0	29.0	264.0	10038.0	0.421146	-9999.9
21:00:41	34.987335	-105.731606	279.7	-41.6	41.0	29.1	264.0	10042.0	0.420888	-9999.9
21:00:42	34.987357	-105.731286	279.5	-41.6	40.0	29.2	264.0	10047.0	0.42063	-9999.9
21:00:43	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:00:44	34.987401	-105.730647	279.2	-41.6	37.0	29.3	265.0	10056.0	0.420102	-9999.9
21:00:45	34.987424	-105.730327	279.0	-41.6	36.0	29.4	265.0	10061.0	0.419833	-9999.9
21:00:46	34.987446	-105.730007	278.8	-41.6	35.0	29.4	265.0	10065.0	0.419568	-9999.9
21:00:47	34.987468	-105.729688	278.6	-41.6	35.0	29.5	265.0	10070.0	0.419308	-9999.9
21:00:48	34.98749	-105.729368	278.4	-41.7	35.0	29.6	265.0	10074.0	0.419059	-9999.9
21:00:49	34.987512	-105.729048	278.2	-41.7	35.0	29.6	265.0	10079.0	0.418812	-9999.9
21:00:50	34.987534	-105.728729	278.0	-41.7	35.0	29.7	265.0	10083.0	0.418571	-9999.9
21:00:51	34.987554	-105.728406	277.9	-41.7	34.0	29.7	265.0	10088.0	0.418336	-9999.9
21:00:52	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:00:53	34.987593	-105.727755	277.5	-41.8	33.0	29.8	266.0	10096.0	0.417865	-9999.9
21:00:54	34.987612	-105.72743	277.3	-41.8	33.0	29.8	266.0	10101.0	0.417647	-9999.9
21:00:55	34.987631	-105.727105	277.2	-41.8	33.0	29.8	266.0	10105.0	0.41743	-9999.9
21:00:56	34.98765	-105.72678	277.0	-41.8	33.0	29.9	266.0	10109.0	0.417214	-9999.9
21:00:57	34.987669	-105.726455	276.8	-41.9	33.0	29.9	266.0	10113.0	0.416995	-9999.9
21:00:58	34.987688	-105.726129	276.6	-41.9	33.0	29.9	266.0	10117.0	0.416773	-9999.9
21:00:59	34.987708	-105.725804	276.5	-41.9	33.0	30.0	266.0	10122.0	0.416548	-9999.9
21:01:00	34.987727	-105.725479	276.3	-41.9	33.0	29.9	266.0	10126.0	0.41631	-9999.9
21:01:01	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:01:02	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:01:03	34.987784	-105.724503	275.7	-42.0	33.0	29.9	266.0	10140.0	0.415614	-9999.9
21:01:04	34.987803	-105.724178	275.6	-42.0	33.0	29.9	266.0	10144.0	0.415387	-9999.9
21:01:05	34.987822	-105.723853	275.4	-42.0	33.0	30.0	266.0	10149.0	0.415161	-9999.9
21:01:06	34.987842	-105.723528	275.2	-42.1	32.0	29.9	266.0	10153.0	0.414942	-9999.9
21:01:07	34.987861	-105.723202	275.0	-42.1	32.0	29.9	266.0	10157.0	0.414723	-9999.9
21:01:08	34.98788	-105.722877	274.8	-42.1	32.0	29.9	266.0	10162.0	0.414505	-9999.9
21:01:09	34.987899	-105.722552	274.7	-42.1	32.0	29.9	266.0	10166.0	0.414288	-9999.9
21:01:10	34.987918	-105.722227	274.5	-42.2	31.0	29.9	266.0	10171.0	0.41407	-9999.9
21:01:11	34.987937	-105.721902	274.3	-42.2	30.0	29.8	266.0	10175.0	0.413849	-9999.9
21:01:12	34.987956	-105.721576	274.1	-42.2	30.0	29.8	266.0	10179.0	0.413631	-9999.9
21:01:13	34.987976	-105.721251	274.0	-42.2	30.0	29.8	266.0	10184.0	0.413413	-9999.9
21:01:14	34.987995	-105.720926	273.8	-42.3	30.0	29.8	266.0	10188.0	0.413195	-9999.9
21:01:15	34.988014	-105.720601	273.6	-42.3	30.0	29.8	266.0	10192.0	0.412977	-9999.9
21:01:16	34.988033	-105.720275	273.4	-42.3	29.0	29.8	266.0	10197.0	0.41276	-9999.9
21:01:17	34.988052	-105.71995	273.3	-42.4	29.0	29.8	266.0	10201.0	0.412544	-9999.9
21:01:18	34.988071	-105.719625	273.1	-42.4	29.0	29.7	266.0	10205.0	0.412312	-9999.9
21:01:19	34.98809	-105.7193	272.9	-42.4	29.0	29.7	266.0	10210.0	0.412076	-9999.9
21:01:20	34.98811	-105.718975	272.7	-42.4	28.0	29.7	266.0	10214.0	0.411838	-9999.9
21:01:21	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:01:22	34.988166	-105.718301	272.3	-42.5	28.0	29.8	265.0	10223.0	0.411358	-9999.9
21:01:23	34.988196	-105.71796	272.2	-42.5	28.0	29.8	265.0	10228.0	0.411117	-9999.9
21:01:24	34.988226	-105.71762	272.0	-42.5	27.0	29.8	265.0	10233.0	0.410865	-9999.9
21:01:25	34.988257	-105.71728	271.8	-42.5	27.0	29.9	265.0	10238.0	0.410615	-9999.9
21:01:26	34.988287	-105.71694	271.6	-42.6	27.0	29.9	265.0	10243.0	0.410367	-9999.9
21:01:27	34.988317	-105.7166	271.4	-42.6	26.0	29.9	265.0	10248.0	0.41012	-9999.9
21:01:28	34.988348	-105.71626	271.2	-42.6	26.0	29.9	265.0	10252.0	0.409877	-9999.9
21:01:29	34.988378	-105.71592	271.0	-42.6	26.0	29.9	265.0	10257.0	0.409632	-9999.9
21:01:30	34.988408	-105.715579	270.8	-42.7	26.0	29.9	265.0	10262.0	0.409408	-9999.9
21:01:31	34.988439	-105.715239	270.7	-42.7	25.0	30.0	265.0	10266.0	0.409179	-9999.9
21:01:32	34.988469	-105.714899	270.5	-42.7	25.0	30.0	265.0	10271.0	0.408947	-9999.9
21:01:33	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:01:34	34.98853	-105.714219	270.1	-42.7	25.0	30.2	264.0	10280.0	0.408481	-9999.9
21:01:35	34.98856	-105.713879	269.9	-42.8	24.0	30.3	264.0	10284.0	0.408251	-9999.9
21:01:36	34.98859	-105.713539	269.8	-42.8	24.0	30.4	264.0	10288.0	0.408015	-9999.9
21:01:37	34.988621	-105.713199	269.6	-42.8	24.0	30.4	264.0	10292.0	0.407781	-9999.9
21:01:38	34.988651	-105.712858	269.4	-42.8	24.0	30.5	264.0	10297.0	0.407549	-9999.9
21:01:39	34.988681	-105.712518	269.2	-42.9	24.0	30.6	264.0	10302.0	0.407319	-9999.9
21:01:40	34.988712	-105.712178	269.0	-42.9	24.0	30.7	264.0	10307.0	0.407091	-9999.9
21:01:41	34.988742	-105.711838	268.8	-42.9	23.0	30.7	264.0	10311.0	0.406864	-9999.9
21:01:42	34.988772	-105.711498	268.7	-42.9	23.0	30.9	264.0	10316.0	0.406625	-9999.9
21:01:43	34.988803	-105.711158	268.5	-43.0	23.0	30.9	264.0	10321.0	0.406387	-9999.9
21:01:44	34.988833	-105.710818	268.3	-43.0	23.0	31.0	264.0	10326.0	0.406145	-9999.9
21:01:45	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:01:46	34.988894	-105.710137	267.9	-43.0	22.0	31.2	263.0	10335.0	0.405673	-9999.9
21:01:47	34.988924	-105.709797	267.7	-43.1	22.0	31.3	263.0	10340.0	0.405442	-9999.9
21:01:48	34.988954	-105.709457	267.5	-43.1	22.0	31.5	263.0	10344.0	0.405219	-9999.9
21:01:49	34.988985	-105.709117	267.4	-43.1	22.0	31.6	263.0	10349.0	0.404995	-9999.9
21:01:50	34.989015	-105.708777	267.2	-43.2	22.0	31.8	263.0	10354.0	0.404771	-9999.9
21:01:51	34.989043	-105.708419	267.0	-43.2	22.0	32.0	263.0	10358.0	0.404548	-9999.9
21:01:52	34.989069	-105.708049	266.8	-43.2	22.0	32.1	263.0	10363.0	0.404329	-9999.9
21:01:53	34.989095	-105.707679	266.6	-43.3	22.0	32.2	263.0	10368.0	0.404115	-9999.9
21:01:54	34.98912	-105.707309	266.4	-43.3	21.0	32.3	263.0	10372.0	0.403892	-9999.9
21:01:55	34.989146	-105.706939	266.2	-43.3	21.0	32.4	263.0	10377.0	0.403667	-9999.9
21:01:56	34.989172	-105.706568	266.0	-43.4	21.0	32.5	263.0	10382.0	0.403436	-9999.9
21:01:57	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:01:58	34.989224	-105.705828	265.7	-43.4	21.0	32.7	264.0	10392.0	0.402978	-9999.9
21:01:59	34.98925	-105.705458	265.5	-43.5	21.0	32.8	264.0	10397.0	0.402755	-9999.9
21:02:00	34.989275	-105.705088	265.3	-43.5	21.0	32.9	264.0	10401.0	0.40255	-9999.9
21:02:01	34.989301	-105.704717	265.1	-43.6	21.0	33.1	264.0	10406.0	0.402341	-9999.9
21:02:02	34.989327	-105.704347	264.9	-43.6	21.0	33.2	264.0	10410.0	0.402129	-9999.9
21:02:03	34.989353	-105.703977	264.8	-43.6	21.0	33.3	264.0	10415.0	0.401914	-9999.9
21:02:04	34.989379	-105.703607	264.6	-43.6	21.0	33.4	264.0	10419.0	0.401695	-9999.9
21:02:05	34.989405	-105.703237	264.4	-43.7	21.0	33.6	264.0	10424.0	0.401474	-9999.9
21:02:06	34.98943	-105.702866	264.2	-43.7	21.0	33.6	264.0	10428.0	0.401229	-9999.9
21:02:07	34.989456	-105.702496	264.0	-43.7	21.0	33.7	264.0	10433.0	0.400982	-9999.9
21:02:08	34.989482	-105.702126	263.8	-43.7	21.0	33.7	264.0	10438.0	0.400735	-9999.9
21:02:09	34.989508	-105.701756	263.6	-43.8	21.0	33.7	264.0	10443.0	0.400487	-9999.9
21:02:10	34.989534	-105.701386	263.5	-43.8	21.0	33.8	264.0	10448.0	0.400243	-9999.9
21:02:11	34.98956	-105.701015	263.3	-43.8	21.0	33.8	264.0	10453.0	0.399996	-9999.9
21:02:12	34.989585	-105.700645	263.1	-43.9	21.0	33.9	264.0	10457.0	0.399789	-9999.9
21:02:13	34.989611	-105.700275	262.9	-43.9	21.0	34.0	264.0	10462.0	0.39958	-9999.9
21:02:14	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:02:15	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:02:16	34.989689	-105.699165	262.4	-44.0	22.0	34.1	265.0	10474.0	0.398956	-9999.9
21:02:17	34.989715	-105.698794	262.3	-44.0	22.0	34.2	265.0	10479.0	0.398747	-9999.9
21:02:18	34.989741	-105.698424	262.1	-44.0	22.0	34.3	265.0	10483.0	0.398545	-9999.9
21:02:19	34.989766	-105.698054	261.9	-44.0	22.0	34.3	265.0	10487.0	0.398342	-9999.9
21:02:20	34.989792	-105.697684	261.8	-44.0	22.0	34.3	265.0	10491.0	0.398137	-9999.9
21:02:21	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:02:22	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:02:23	34.989838	-105.696554	261.3	-44.1	22.0	34.4	266.0	10503.0	0.397529	-9999.9
21:02:24	34.989852	-105.696177	261.2	-44.1	23.0	34.4	266.0	10507.0	0.397344	-9999.9
21:02:25	34.989866	-105.6958	261.0	-44.2	23.0	34.4	266.0	10511.0	0.397159	-9999.9
21:02:26	34.989879	-105.695422	260.8	-44.2	23.0	34.4	266.0	10515.0	0.39697	-9999.9
21:02:27	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:02:28	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:02:29	34.989921	-105.69429	260.4	-44.3	23.0	34.6	267.0	10527.0	0.39642	-9999.9
21:02:30	34.989934	-105.693913	260.2	-44.3	23.0	34.6	267.0	10531.0	0.396228	-9999.9
21:02:31	34.989948	-105.693535	260.1	-44.3	23.0	34.6	267.0	10535.0	0.396037	-9999.9
21:02:32	34.989962	-105.693158	259.9	-44.4	23.0	34.6	267.0	10539.0	0.395849	-9999.9
21:02:33	34.989975	-105.69278	259.7	-44.4	24.0	34.7	267.0	10543.0	0.395663	-9999.9
21:02:34	34.989989	-105.692403	259.6	-44.4	24.0	34.7	267.0	10548.0	0.395477	-9999.9
21:02:35	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:02:36	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9	-999.9
21:02:37	34.99003	-105.691271	259.1	-44.5	24.0	34.7	268.0	10561.0	0.394904	-9999.9
21:02:38	34.990044	-105.690893	258.9	-44.6	24.0	34.7	268.0	10565.0	0.394708	-9999.9
21:02:39	34.990058	-105.690516	258.8	-44.6	24.0	34.7	268.0	10569.0	0.394512	-9999.9
